ID,Species,Lat,Lon,Elev,Aa_40,Aa_3,Am_40,Am_3,Na_40,Na_3,Nm_40,Nm_3,LMA_40,LMA_3,Biome,LifeForm,EvgDecid,C3C4,Reference
616,Quercus ilex,45.8833333333333,10.8666666666667,300,5.67221392328033,3.06290343016945,19.2301664965081,20.3397472469502,3.99356061144312,2.40638411928935,1.37070772724912,1.44404650353012,289.612453175456,166.817764421223,Mediterranean,Tree,Evergreen,C3,{Niinemets 2006 #43816}
617,Agathis australis,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,1.85794732942577,1.16546215520931,0.722667268540647,0.851491188305688,223.147285373298,123.595692300774,Temperate,Tree,Evergreen,C3,{Niinemets 2005 #42214}
618,Agathis australis,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,3.20782785462906,1.64016056537133,1.021445756776,0.981835493142676,273.784507166045,172.105467147153,Temperate,Tree,Evergreen,C3,{Niinemets 2005 #42214}
619,Pinus radiata,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,3.24170210668791,1.38822230585478,1.60810364787305,1.10750312687366,199.165566542607,123.630158014809,Mediterranean,Tree,Evergreen,C3,{Niinemets 2007 #43604}; {Niinemets 2006 #43641}
620,Pinus patula,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,3.2952586693909,0.972461837550387,1.68098145291825,1.34706526499344,227.053279882479,77.261331471709,Subtropics,Tree,Evergreen,C3,{Niinemets 2007 #43604}; {Niinemets 2006 #43641}
621,Casuarina glauca,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,7.71324498358853,6.25638096239299,1.2643266808815,1.7364889356303,652.230598728612,375.093982052137,Temperate,Tree,Evergreen,C3,{Niinemets 2005 #43583}; {Niinemets 2006 #43641}
622,Pinus taeda,34.9166666666667,-79.5,94,-9999,-9999,-9999,-9999,2.90773386183798,0.70599869873829,1.14363628814988,0.741642763858044,252.800605274375,90.9087124905749,Subtropics,Tree,Evergreen,C3,{Niinemets 2002 #39061}; {Niinemets 2006 #43641}
623,Pinus palustris,34.9166666666667,-79.5,94,-9999,-9999,-9999,-9999,2.56415349566972,1.28537449456966,1.01093717413905,0.660012760895247,259.031451133932,207.171031936307,Subtropics,Tree,Evergreen,C3,{Niinemets 2002 #39061}; {Niinemets 2006 #43641}
624,Pinus virginiana,35.9666666666667,-79.089,161,-9999,-9999,-9999,-9999,3.13928809167465,2.04674310657118,1.29512455048424,1.18535356044446,252.538032197394,178.920113940015,Subtropics,Tree,Evergreen,C3,{Niinemets 2002 #39061}
626,Quercus robur,58.3833333333333,27.0833333333333,40,10.4201006194782,3.9586206236857,79.8095600242212,82.2574822473625,3.26630458519685,1.1848778363896,2.56490911717536,2.56490848933531,123.0194970498,48.8514531555652,Temperate,Tree,Deciduous,C3,{Niinemets 2010 #46381}
628,Populus tremula,58.3833333333333,27.0833333333333,40,12.5221172167351,8.6009340267047,93.5816135593789,92.5529645404867,2.66915453300428,1.70255980143225,1.99355119627896,1.70922621585197,134.781860324663,91.5704368989446,Temperate,Tree,Deciduous,C3,{Niinemets 2010 #46381}
629,Salix caprea,58.3833333333333,27.0833333333333,40,13.1165958451843,5.21497243350378,92.4292565817043,55.3017130451996,3.06101595390622,2.0257305173336,2.29125947171457,2.3692680963202,129.747459543801,83.7669162274404,Temperate,Tree,Deciduous,C3,{Niinemets 2010 #46381}
630,Salix alba,58.3833333333333,27.0833333333333,40,18.8742265036605,7.38086462810887,148.93716723512,110.828367072515,2.88970643922404,1.7374380398531,2.01442250725786,2.61716636268501,141.637686014791,65.7878128783895,Temperate,Tree,Deciduous,C3,{Niinemets 2010 #46381}
631,Pinus sylvestris,58.8666666666667,26.2166666666667,90,-9999,-9999,-9999,-9999,2.01350072631594,1.63074231673308,0.867176298056211,0.939976387996671,238.558472390958,125.913082472734,Temperate,Tree,Evergreen,C3,{Niinemets 2003 #38647}; {Niinemets 2001 #38662};{Niinemets 2002 #38658}
632,Pinus sylvestris,58.8666666666667,26.2166666666667,90,-9999,-9999,-9999,-9999,2.57384473943934,2.18544126123849,0.944623990939966,1.03267792743025,288.771829354981,180.047716505569,Temperate,Tree,Evergreen,C3,{Niinemets 2003 #38647}; {Niinemets 2001 #38662};{Niinemets 2002 #38658}
633,Pinus sylvestris,58.8666666666667,26.2166666666667,90,-9999,-9999,-9999,-9999,-9999,-9999,0.86354777909724,1.04975560812162,300.46824743576,181.243508840209,Temperate,Tree,Evergreen,C3,{Niinemets 2003 #38647}; {Niinemets 2001 #38662};{Niinemets 2002 #38658}
634,Pinus sylvestris,58.3166666666667,27.2833333333333,60,-9999,-9999,-9999,-9999,4.90097734823946,1.47494571957427,1.73282670382684,1.28838703334841,282.996207216079,109.700722215046,Temperate,Tree,Evergreen,C3,{Niinemets 2003 #38647}; {Niinemets 2001 #38662};{Niinemets 2002 #38658}
635,Pinus sylvestris,58.3166666666667,27.2833333333333,60,-9999,-9999,-9999,-9999,4.55792315793142,1.23713220459329,1.49705029715296,1.49711209635342,306.725265382574,96.9613735963493,Temperate,Tree,Evergreen,C3,{Niinemets 2003 #38647}; {Niinemets 2001 #38662};{Niinemets 2002 #38658}
636,Pinus sylvestris,58.3166666666667,27.2833333333333,60,-9999,-9999,-9999,-9999,4.78384668855708,2.14503695208018,1.55179044187382,1.22610261653672,294.366593460607,135.900796305562,Temperate,Tree,Evergreen,C3,{Niinemets 2003 #38647}; {Niinemets 2001 #38662};{Niinemets 2002 #38658}
637,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,3.04497162009483,1.68316072271688,1.24690231687449,1.92652172275275,191.110700395403,88.3126861983477,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #9686}; {Niinemets 1997 #12096}; {Niinemets 1997 #12112}
638,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,3.9548227715541,1.28237977812528,2.39756418634038,1.42118598989213,162.976275106014,84.1172309219816,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #9686}; {Niinemets 1997 #12096}; {Niinemets 1997 #12112}
639,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,2.535684565561,1.61795682969469,2.20001875378948,1.70633326334213,121.595836425273,95.170200547389,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #9686}; {Niinemets 1997 #12096}; {Niinemets 1997 #12112}
640,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,3.69286860473941,1.25474543444013,1.70237694471636,1.39936888577262,175.543224314217,92.7292273906433,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #9686}; {Niinemets 1997 #12096}; {Niinemets 1997 #12112}
641,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,6.42696862952371,1.70294948117074,1.98415938761884,1.82077959994576,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
642,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,-9999,-9999,1.8063301842958,1.63339405153828,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #9686}; {Niinemets 1997 #12096}; {Niinemets 1997 #12112}
643,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,-9999,-9999,2.01092773158296,2.02556150468823,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
644,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,-9999,-9999,2.02661149124794,1.71624829011973,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
645,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,5.41509728929839,1.8086669984261,2.08628311920818,2.12101085570453,231.397240818569,85.750631889715,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
646,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,-9999,-9999,2.1500427964875,1.83926423547215,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #9686}; {Niinemets 1997 #12096}; {Niinemets 1997 #12112}
647,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,3.57973271598686,1.21837548844842,1.91233950841119,1.9123394940018,174.626111973641,63.4825152121303,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
648,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,2.98653029656089,2.16645755354148,1.48848479887429,1.90325139252016,309.55370381177,108.858366448506,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
650,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,-9999,-9999,1.79108078149546,1.69653642729162,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
651,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,-9999,-9999,1.72677245482424,1.68454524051415,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
652,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,-9999,-9999,1.74773896353849,1.74773917127796,-9999,-9999,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
653,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,2.71295987706437,1.91112499788249,1.68132146580604,1.64113286859162,162.295458867606,115.432048355157,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
654,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,3.39394492680996,1.44800093314458,1.90049770817037,1.41448999719335,162.453686640336,105.104350804738,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #12112}
655,Betula pendula,58.3666666666667,27.3333333333333,39,-9999,-9999,-9999,-9999,2.06741116577607,1.18072795767195,2.26934955444027,2.21764684114189,93.0419816262225,54.6464709807417,Temperate,Tree,Deciduous,C3,{Niinemets 1999 #17074};{Niinemets 1999 #15415}
657,Populus tremula,58.3666666666667,27.3333333333333,39,-9999,-9999,-9999,-9999,2.55510954069565,1.56486315395782,2.24536410452563,2.23954222677403,111.09305672231,57.4042412931357,Temperate,Tree,Deciduous,C3,{Niinemets 1999 #17074};{Niinemets 2004 #41677};{Niinemets 1999 #15415}
658,Populus tremula,58.3666666666667,27.3333333333333,39,-9999,-9999,-9999,-9999,2.25952566649882,1.19566857879998,2.05060101011697,2.08604332789186,105.024577043971,58.8904155413431,Temperate,Tree,Deciduous,C3,{Niinemets 1999 #17074}; {Niinemets 1998 #16744}; {Niinemets 1999 #22443}; {Niinemets 2001 #25004}
660,Tilia cordata,58.3666666666667,27.3333333333333,39,-9999,-9999,-9999,-9999,2.29352725082319,0.473664137204498,2.60101598948984,2.60101592262298,77.174012661461,18.8057815813512,Temperate,Tree,Deciduous,C3,{Niinemets 1999 #17074}; {Niinemets 1998 #16744}; {Niinemets 1999 #22443}; {Niinemets 2001 #25004}
661,Tilia cordata,58.3666666666667,27.3333333333333,39,-9999,-9999,-9999,-9999,1.57658120134901,0.835400916784006,2.77241411078816,2.69217014283568,57.4193597887717,30.9907094455435,Temperate,Tree,Deciduous,C3,{Niinemets 1999 #17074};{Niinemets 1999 #15415}
662,Populus tremula,58.3666666666667,27.3333333333333,39,-9999,-9999,-9999,-9999,2.34124502617552,1.15889195822113,2.32720844270922,2.2588742956358,114.922641646733,51.6983173702931,Temperate,Tree,Deciduous,C3,{Hallik 2012 #22444}
663,Tilia cordata,58.3666666666667,27.3333333333333,39,-9999,-9999,-9999,-9999,1.96851877647755,0.677506223969346,2.73112856727147,2.33931970566798,94.8250455332035,28.7024645175724,Temperate,Tree,Deciduous,C3,{Hallik 2012 #22444}
664,Chamaecyparis obtusa,35.1833333333333,137.55,1000,7.81602177220793,5.20106059947659,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hagihara 1977 #7770; Hagihara 1977 #7773}; {Hagihara 1986 #5454}
665,Chamaecyparis obtusa,35.1833333333333,137.55,1000,6.18581061918693,4.68099148036289,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hagihara 1977 #7770; Hagihara 1977 #7773}
666,Chamaecyparis obtusa,35.1833333333333,137.55,1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hagihara 1977 #7770; Hagihara 1977 #7773}
667,Rhizophora stylosa,26.194,127.6817,5,8.94961279426813,7.75329359665391,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
668,Rhizophora stylosa,26.194,127.6817,5,11.9330662628016,10.2778968251145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
669,Rhizophora stylosa,26.194,127.6817,5,15.1581478290014,13.5556009622184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
670,Rhizophora stylosa,26.194,127.6817,5,11.6821974017643,10.2014610218327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
671,Rhizophora stylosa,26.194,127.6817,5,13.2220715967412,10.6135995801906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
672,Rhizophora stylosa,26.194,127.6817,5,10.8557723176595,7.7561905617692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
673,Rhizophora stylosa,26.194,127.6817,5,8.61035839464384,7.3321428632282,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
674,Rhizophora stylosa,26.194,127.6817,5,11.928017828178,7.19014013750592,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
675,Rhizophora stylosa,26.194,127.6817,5,8.20100873231745,4.90649287209488,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
676,Rhizophora stylosa,26.194,127.6817,5,5.84719723810868,5.36816940944035,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
677,Rhizophora stylosa,26.194,127.6817,5,8.59665256697166,3.48445028868978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
678,Rhizophora stylosa,26.194,127.6817,5,9.19461941600007,5.35090228508426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2008 #46727}
679,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2334683716064,38.0203299211546,Temperate,Tree,Deciduous,C3,{Araki 1972 #8001}
680,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,49.8670212312506,37.9743520998746,Temperate,Tree,Deciduous,C3,{Araki 1972 #8001}
681,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,53.6784057533092,42.2839562492785,Temperate,Tree,Deciduous,C3,{Araki 1972 #8001}
682,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.5809089548483,40.7699271844605,Temperate,Tree,Deciduous,C3,{Araki 1972 #8001}
683,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.5602692175831,36.7245780630792,Temperate,Tree,Deciduous,C3,{Araki 1972 #8001}
684,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62.6749749255867,39.3208822158148,Temperate,Tree,Deciduous,C3,{Araki 1972 #8001}
685,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,85.1921975080743,29.484931626537,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
686,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56.4079723861575,17.5555779929413,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
687,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.9143421156954,31.9145636643076,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
688,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,53.8967805235939,19.0298795786196,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
689,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,50.3600350260723,33.4812120208593,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
690,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.15582291566,21.6511573446768,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
691,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
692,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.8760604067817,24.7426671421946,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
693,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40.2545250259638,30.1594688680078,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
694,Betula platyphylla,35.64,139.69,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.5342241925554,28.0358794517029,Temperate,Tree,Deciduous,C3,{Araki 1973 #46729}
695,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
696,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
697,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
698,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
699,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
700,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
701,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
702,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
703,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
704,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
705,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
706,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
707,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
708,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
709,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
710,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
711,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kirita 1973 #6599}
712,Castanopsis sieboldii,32.1666666666667,130.466666666667,425,3.48585952672486,1.82985643891831,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hozumi 1970 #46687}
713,Quercus gilva,32.1666666666667,130.466666666667,425,5.68094003654545,2.31754058321569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hozumi 1970 #46687}
714,Machilus japonica,32.1666666666667,130.466666666667,425,6.43160561735805,2.25286717896324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hozumi 1970 #46687}
715,Quercus gilva,32.1666666666667,130.466666666667,465,8.64457459778892,4.35327895180146,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hozumi 1972 #22202}
716,Quercus gilva,32.1666666666667,130.466666666667,465,4.78322731330938,4.77573282002889,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hozumi 1972 #22202}
717,Castanopsis sieboldii,32.1666666666667,130.466666666667,465,6.5774455998223,2.96780647436263,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hozumi 1972 #22202}
718,Castanopsis sieboldii,32.1666666666667,130.466666666667,465,4.39986817585818,3.23696461482184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Hozumi 1972 #22202}
720,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,9.16447606525722,3.74264540361613,62.3795391715632,33.1043512230904,-9999,-9999,-9999,-9999,146.097998092063,113.028505176095,Temperate,Tree,Evergreen,C3,{Kira 1975 #5492}
721,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,9.43636964354291,3.84307869188227,71.2220567382081,39.0171903550508,-9999,-9999,-9999,-9999,113.854829929992,109.510254588133,Temperate,Tree,Evergreen,C3,{Kira 1975 #5492}
722,Castanopsis sieboldii,32.1666666666667,130.466666666667,445,5.60000000019879,5.04545881017212,93.4419878478184,71.6912366792403,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kira 1975 #5492}
723,Quercus gilva,32.1666666666667,130.466666666667,445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Kira 1975 #5492}
724,Oryza sativa,10.25,-67.75,400,17.9255851494021,5.82275248078191,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Anten 1997 #16346}
725,Pennisetum americanum,10.25,-67.75,400,42.009940640679,16.8210956509378,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Tropics,Grass,,C4,{Anten 1997 #16346}
726,Inula salicina,58.5833333333333,23.5666666666667,1,-9999,-9999,189.409834217528,135.500475752059,1.17504991240736,0.857805885666681,1.76535926970545,1.76535926009144,67.7846306946748,47.1227645091804,Temperate,Herb,,C3,{Hallik 2012 #22444}
727,Centaurea jacea,58.5833333333333,23.5666666666667,1,-9999,-9999,182.612586667935,149.416885754292,1.35127173120321,0.53252583213722,1.77189288736645,1.58138357079633,69.4406153307231,35.3693088358097,Temperate,Herb,,C3,{Hallik 2012 #22444}
728,Fagus crenata,36.9166666666667,138.766666666667,900,19.8973228998739,7.06967880395298,188.894430057039,123.07073199952,2.36092325596103,1.15857785107989,2.47970137183053,2.61633299879329,93.6369025144858,42.5758714851669,Temperate,Tree,Deciduous,C3,{Iio 2005 #45410}
729,Quercus glauca,34.8,135.45,60,7.18622164204229,6.43958966096043,-9999,-9999,2.0383016511442,1.90553471186706,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Miyazawa 2004 #46765}
730,Quercus glauca,34.8,135.45,60,2.96293717301683,2.92809208364528,-9999,-9999,1.56961331595643,1.5666411585886,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{Miyazawa 2004 #46765}
732,Prunus serotina,51.3091666666667,4.52055555555556,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,45.367955861881,43.1316384820111,Temperate,tree/shrub,Deciduous,C3,{Urban 2009 #46751}
733,Prunus serotina,51.3091666666667,4.52055555555556,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,84.361754322932,56.7184664701182,Temperate,tree/shrub,Deciduous,C3,{Urban 2009 #46751}
734,Fagus crenata,36.9666666666667,140.6,700,32.6079552282575,16.2334219555189,-9999,-9999,2.07434982179582,0.879352609398362,2.11524444957271,2.60022170575645,97.9333954124614,33.6012767990218,Temperate,Tree,Deciduous,C3,{Uemura 2006 #46762}
735,Fagus japonica,36.9666666666667,140.6,700,25.8831731000495,14.1110749137683,-9999,-9999,1.3724938117621,0.698842883688773,2.00782344609594,2.3109331601876,75.4102350211105,30.9833274517434,Temperate,Tree,Deciduous,C3,{Uemura 2006 #46762}
736,Betula grossa,36.9666666666667,140.6,700,26.3673999185616,17.3914645327704,-9999,-9999,1.46312456996183,0.874173289101683,1.99161753636406,2.262967411302,73.5546634695075,39.967458223868,Temperate,Tree,Deciduous,C3,{Uemura 2006 #46762}
737,Kandelia candel,26.194,127.6817,5,-9999,-9999,-9999,-9999,2.73932653257945,2.14335934080966,1.92576971349888,1.44164409575231,167.857704960312,147.840670137607,Subtropics,Tree,Evergreen,C3,{Khan 2007 #46763; Khan 2004 #46764}
738,Kandelia candel,26.194,127.6817,5,9.81979637491695,4.39404068027144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2006 #46761}
739,Kandelia candel,26.194,127.6817,5,16.6060636863619,8.28115377256701,-9999,-9999,2.37197780070736,1.50382421949661,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2006 #46761}
740,Kandelia candel,26.194,127.6817,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2006 #46761}
741,Kandelia candel,26.194,127.6817,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Subtropics,Tree,Evergreen,C3,{Suwa 2006 #46761}
